session_id,t_end,label,r0_bot,r0_top,dr0_bot,dr0_top,r1_bot,r1_top,dr1_bot,dr1_top,r2_bot,r2_top,dr2_bot,dr2_top,r3_bot,r3_top,dr3_bot,dr3_top,r4_bot,r4_top,dr4_bot,dr4_top
S1,1756619810,1,4.030446625,0.971853898,-15.49490698,6.167323665,4.053998027,0.96690227,0.294393674,-0.061895598,5.519284374,0.602079729,18.30753077,-4.558153368,5.776988835,1.172006826,3.165071337,6.999723292,4.916523162,0.521727898,-10.86914047,-8.214125473
S1,1756619811,1,4.053998027,0.96690227,0.294393674,-0.061895598,5.519284374,0.602079729,18.30753077,-4.558153368,5.776988835,1.172006826,3.165071337,6.999723292,4.916523162,0.521727898,-10.86914047,-8.214125473,4.134005322,0.943398113,-9.664344519,5.207761434
S1,1756619812,0,5.519284374,0.602079729,18.30753077,-4.558153368,5.776988835,1.172006826,3.165071337,6.999723292,4.916523162,0.521727898,-10.86914047,-8.214125473,4.134005322,0.943398113,-9.664344519,5.207761434,4.247034259,0.858661749,1.643683345,-1.232248597
S1,1756619813,1,5.776988835,1.172006826,3.165071337,6.999723292,4.916523162,0.521727898,-10.86914047,-8.214125473,4.134005322,0.943398113,-9.664344519,5.207761434,4.247034259,0.858661749,1.643683345,-1.232248597,4.18077744,0.882553115,-0.828156738,0.298622769
S1,1756619814,1,4.916523162,0.521727898,-10.86914047,-8.214125473,4.134005322,0.943398113,-9.664344519,5.207761434,4.247034259,0.858661749,1.643683345,-1.232248597,4.18077744,0.882553115,-0.828156738,0.298622769,3.57375153,1.540032467,-6.786791346,7.350880929
S1,1756619815,0,4.134005322,0.943398113,-9.664344519,5.207761434,4.247034259,0.858661749,1.643683345,-1.232248597,4.18077744,0.882553115,-0.828156738,0.298622769,3.57375153,1.540032467,-6.786791346,7.350880929,3.52966004,1.630490724,-0.554216303,1.137032123
S1,1756619816,0,4.247034259,0.858661749,1.643683345,-1.232248597,4.18077744,0.882553115,-0.828156738,0.298622769,3.57375153,1.540032467,-6.786791346,7.350880929,3.52966004,1.630490724,-0.554216303,1.137032123,3.293690939,1.745966781,-3.006522455,1.471300084
S1,1756619817,0,4.18077744,0.882553115,-0.828156738,0.298622769,3.57375153,1.540032467,-6.786791346,7.350880929,3.52966004,1.630490724,-0.554216303,1.137032123,3.293690939,1.745966781,-3.006522455,1.471300084,3.600124998,1.400321392,4.443975132,-5.012626595
S1,1756619818,0,3.57375153,1.540032467,-6.786791346,7.350880929,3.52966004,1.630490724,-0.554216303,1.137032123,3.293690939,1.745966781,-3.006522455,1.471300084,3.600124998,1.400321392,4.443975132,-5.012626595,4.004247745,1.110855526,4.889246206,-3.502079247
S1,1756619819,0,3.52966004,1.630490724,-0.554216303,1.137032123,3.293690939,1.745966781,-3.006522455,1.471300084,3.600124998,1.400321392,4.443975132,-5.012626595,4.004247745,1.110855526,4.889246206,-3.502079247,4.392561895,0.891403388,4.708839676,-2.661157042
S1,1756619820,0,3.293690939,1.745966781,-3.006522455,1.471300084,3.600124998,1.400321392,4.443975132,-5.012626595,4.004247745,1.110855526,4.889246206,-3.502079247,4.392561895,0.891403388,4.708839676,-2.661157042,4.732409534,0.543783045,4.112496865,-4.206554364
S1,1756619821,1,3.600124998,1.400321392,4.443975132,-5.012626595,4.004247745,1.110855526,4.889246206,-3.502079247,4.392561895,0.891403388,4.708839676,-2.661157042,4.732409534,0.543783045,4.112496865,-4.206554364,5.372755345,0.51623638,7.911200187,-0.340327332
S1,1756619822,1,4.004247745,1.110855526,4.889246206,-3.502079247,4.392561895,0.891403388,4.708839676,-2.661157042,4.732409534,0.543783045,4.112496865,-4.206554364,5.372755345,0.51623638,7.911200187,-0.340327332,5.65215888,0.804300939,4.181695231,4.311320522
S1,1756619823,0,4.392561895,0.891403388,4.708839676,-2.661157042,4.732409534,0.543783045,4.112496865,-4.206554364,5.372755345,0.51623638,7.911200187,-0.340327332,5.65215888,0.804300939,4.181695231,4.311320522,5.321841786,0.349284984,-3.548624183,-4.888274493
S1,1756619824,1,4.732409534,0.543783045,4.112496865,-4.206554364,5.372755345,0.51623638,7.911200187,-0.340327332,5.65215888,0.804300939,4.181695231,4.311320522,5.321841786,0.349284984,-3.548624183,-4.888274493,4.098438727,1.094166349,-16.86343598,10.2674741
S1,1756619825,1,5.372755345,0.51623638,7.911200187,-0.340327332,5.65215888,0.804300939,4.181695231,4.311320522,5.321841786,0.349284984,-3.548624183,-4.888274493,4.098438727,1.094166349,-16.86343598,10.2674741,3.563509506,1.482767682,-6.556696868,4.76313696
S1,1756619827,0,5.65215888,0.804300939,4.181695231,4.311320522,5.321841786,0.349284984,-3.548624183,-4.888274493,4.098438727,1.094166349,-16.86343598,10.2674741,3.563509506,1.482767682,-6.556696868,4.76313696,4.029739446,1.019215384,5.099286548,-5.070000436
S1,1756619828,0,5.321841786,0.349284984,-3.548624183,-4.888274493,4.098438727,1.094166349,-16.86343598,10.2674741,3.563509506,1.482767682,-6.556696868,4.76313696,4.029739446,1.019215384,5.099286548,-5.070000436,4.696690324,0.599082632,8.385350151,-5.282188469
S1,1756619829,0,4.098438727,1.094166349,-16.86343598,10.2674741,3.563509506,1.482767682,-6.556696868,4.76313696,4.029739446,1.019215384,5.099286548,-5.070000436,4.696690324,0.599082632,8.385350151,-5.282188469,4.876740715,0.531601354,2.193720459,-0.822186826
S1,1756619830,1,3.563509506,1.482767682,-6.556696868,4.76313696,4.029739446,1.019215384,5.099286548,-5.070000436,4.696690324,0.599082632,8.385350151,-5.282188469,4.876740715,0.531601354,2.193720459,-0.822186826,5.463661776,0.501597448,7.515869515,-0.384217673
S1,1756619831,1,4.029739446,1.019215384,5.099286548,-5.070000436,4.696690324,0.599082632,8.385350151,-5.282188469,4.876740715,0.531601354,2.193720459,-0.822186826,5.463661776,0.501597448,7.515869515,-0.384217673,5.293779368,0.352278299,-2.462225321,-2.164187542
S1,1756619832,1,4.696690324,0.599082632,8.385350151,-5.282188469,4.876740715,0.531601354,2.193720459,-0.822186826,5.463661776,0.501597448,7.515869515,-0.384217673,5.293779368,0.352278299,-2.462225321,-2.164187542,4.543412814,0.736613874,-9.040489011,4.630512283
S1,1756619833,0,4.876740715,0.531601354,2.193720459,-0.822186826,5.463661776,0.501597448,7.515869515,-0.384217673,5.293779368,0.352278299,-2.462225321,-2.164187542,4.543412814,0.736613874,-9.040489011,4.630512283,4.042833165,1.242779144,-5.925719694,5.991840678
S1,1756619834,0,5.463661776,0.501597448,7.515869515,-0.384217673,5.293779368,0.352278299,-2.462225321,-2.164187542,4.543412814,0.736613874,-9.040489011,4.630512283,4.042833165,1.242779144,-5.925719694,5.991840678,4.302487653,1.005683847,3.422681449,-3.125313495
S1,1756619835,1,5.293779368,0.352278299,-2.462225321,-2.164187542,4.543412814,0.736613874,-9.040489011,4.630512283,4.042833165,1.242779144,-5.925719694,5.991840678,4.302487653,1.005683847,3.422681449,-3.125313495,5.333038534,0.375898923,12.36000961,-7.553385149
S1,1756619836,1,4.543412814,0.736613874,-9.040489011,4.630512283,4.042833165,1.242779144,-5.925719694,5.991840678,4.302487653,1.005683847,3.422681449,-3.125313495,5.333038534,0.375898923,12.36000961,-7.553385149,5.707766639,0.823771813,4.432672141,5.297904421
S1,1756619837,0,4.042833165,1.242779144,-5.925719694,5.991840678,4.302487653,1.005683847,3.422681449,-3.125313495,5.333038534,0.375898923,12.36000961,-7.553385149,5.707766639,0.823771813,4.432672141,5.297904421,5.312118222,0.344383507,-4.473072764,-5.419808807
S1,1756619838,1,4.302487653,1.005683847,3.422681449,-3.125313495,5.333038534,0.375898923,12.36000961,-7.553385149,5.707766639,0.823771813,4.432672141,5.297904421,5.312118222,0.344383507,-4.473072764,-5.419808807,4.284168531,0.924175308,-15.0094289,8.465729299
S1,1756619839,1,5.333038534,0.375898923,12.36000961,-7.553385149,5.707766639,0.823771813,4.432672141,5.297904421,5.312118222,0.344383507,-4.473072764,-5.419808807,4.284168531,0.924175308,-15.0094289,8.465729299,4.079215611,1.280624847,-2.584761625,4.495359672
S1,1756619840,0,5.707766639,0.823771813,4.432672141,5.297904421,5.312118222,0.344383507,-4.473072764,-5.419808807,4.284168531,0.924175308,-15.0094289,8.465729299,4.079215611,1.280624847,-2.584761625,4.495359672,4.449325792,0.772334125,5.110834376,-7.018963094
S1,1756619841,1,5.312118222,0.344383507,-4.473072764,-5.419808807,4.284168531,0.924175308,-15.0094289,8.465729299,4.079215611,1.280624847,-2.584761625,4.495359672,4.449325792,0.772334125,5.110834376,-7.018963094,5.672856423,0.693757883,15.77878176,-1.01332761
S1,1756619842,1,4.284168531,0.924175308,-15.0094289,8.465729299,4.079215611,1.280624847,-2.584761625,4.495359672,4.449325792,0.772334125,5.110834376,-7.018963094,5.672856423,0.693757883,15.77878176,-1.01332761,5.753233873,0.836480723,1.017654181,1.807005513
S1,1756619843,0,4.079215611,1.280624847,-2.584761625,4.495359672,4.449325792,0.772334125,5.110834376,-7.018963094,5.672856423,0.693757883,15.77878176,-1.01332761,5.753233873,0.836480723,1.017654181,1.807005513,5.640460974,0.784091831,-1.461381294,-0.678887808
S1,1756619844,0,4.449325792,0.772334125,5.110834376,-7.018963094,5.672856423,0.693757883,15.77878176,-1.01332761,5.753233873,0.836480723,1.017654181,1.807005513,5.640460974,0.784091831,-1.461381294,-0.678887808,6.113763162,1.17392504,5.991673537,4.935014841
S1,1756619845,0,5.672856423,0.693757883,15.77878176,-1.01332761,5.753233873,0.836480723,1.017654181,1.807005513,5.640460974,0.784091831,-1.461381294,-0.678887808,6.113763162,1.17392504,5.991673537,4.935014841,6.227760432,1.298075499,1.482510252,1.614550304
S1,1756619846,0,5.753233873,0.836480723,1.017654181,1.807005513,5.640460974,0.784091831,-1.461381294,-0.678887808,6.113763162,1.17392504,5.991673537,4.935014841,6.227760432,1.298075499,1.482510252,1.614550304,6.056475873,1.086692229,-2.187875381,-2.700069722
S1,1756619847,0,5.640460974,0.784091831,-1.461381294,-0.678887808,6.113763162,1.17392504,5.991673537,4.935014841,6.227760432,1.298075499,1.482510252,1.614550304,6.056475873,1.086692229,-2.187875381,-2.700069722,6.037458074,1.072800075,-0.235615439,-0.17211277
S1,1756619848,0,6.113763162,1.17392504,5.991673537,4.935014841,6.227760432,1.298075499,1.482510252,1.614550304,6.056475873,1.086692229,-2.187875381,-2.700069722,6.037458074,1.072800075,-0.235615439,-0.17211277,5.994038705,1.01414989,-0.659642255,-0.89103413
S1,1756619849,0,6.227760432,1.298075499,1.482510252,1.614550304,6.056475873,1.086692229,-2.187875381,-2.700069722,6.037458074,1.072800075,-0.235615439,-0.17211277,5.994038705,1.01414989,-0.659642255,-0.89103413,5.774374425,0.918368118,-2.661205939,-1.16038448
S1,1756619850,0,6.056475873,1.086692229,-2.187875381,-2.700069722,6.037458074,1.072800075,-0.235615439,-0.17211277,5.994038705,1.01414989,-0.659642255,-0.89103413,5.774374425,0.918368118,-2.661205939,-1.16038448,5.677684387,0.857962703,-1.148300014,-0.717380406
S1,1756619851,0,6.037458074,1.072800075,-0.235615439,-0.17211277,5.994038705,1.01414989,-0.659642255,-0.89103413,5.774374425,0.918368118,-2.661205939,-1.16038448,5.677684387,0.857962703,-1.148300014,-0.717380406,5.87817999,0.923579991,2.649955445,0.86726535
S1,1756619853,0,5.994038705,1.01414989,-0.659642255,-0.89103413,5.774374425,0.918368118,-2.661205939,-1.16038448,5.677684387,0.857962703,-1.148300014,-0.717380406,5.87817999,0.923579991,2.649955445,0.86726535,5.720174823,0.848763807,-1.998244268,-0.946177983
S1,1756619854,0,5.774374425,0.918368118,-2.661205939,-1.16038448,5.677684387,0.857962703,-1.148300014,-0.717380406,5.87817999,0.923579991,2.649955445,0.86726535,5.720174823,0.848763807,-1.998244268,-0.946177983,6.046957913,1.079675877,4.017786314,2.839055579
S1,1756619855,0,5.677684387,0.857962703,-1.148300014,-0.717380406,5.87817999,0.923579991,2.649955445,0.86726535,5.720174823,0.848763807,-1.998244268,-0.946177983,6.046957913,1.079675877,4.017786314,2.839055579,6.115962721,1.142365966,0.794204391,0.721525721
S1,1756619856,0,5.87817999,0.923579991,2.649955445,0.86726535,5.720174823,0.848763807,-1.998244268,-0.946177983,6.046957913,1.079675877,4.017786314,2.839055579,6.115962721,1.142365966,0.794204391,0.721525721,6.165070965,1.186633895,0.619329974,0.558286204
S1,1756619857,0,5.720174823,0.848763807,-1.998244268,-0.946177983,6.046957913,1.079675877,4.017786314,2.839055579,6.115962721,1.142365966,0.794204391,0.721525721,6.165070965,1.186633895,0.619329974,0.558286204,5.985649505,1.013903348,-2.287296953,-2.201999991
S1,1756619858,0,6.046957913,1.079675877,4.017786314,2.839055579,6.115962721,1.142365966,0.794204391,0.721525721,6.165070965,1.186633895,0.619329974,0.558286204,5.985649505,1.013903348,-2.287296953,-2.201999991,5.937583684,0.977189848,-0.606208953,-0.463032808
S1,1756619859,0,6.115962721,1.142365966,0.794204391,0.721525721,6.165070965,1.186633895,0.619329974,0.558286204,5.985649505,1.013903348,-2.287296953,-2.201999991,5.937583684,0.977189848,-0.606208953,-0.463032808,5.898686294,0.945780101,-0.471598097,-0.380816741
S1,1756619860,1,6.165070965,1.186633895,0.619329974,0.558286204,5.985649505,1.013903348,-2.287296953,-2.201999991,5.937583684,0.977189848,-0.606208953,-0.463032808,5.898686294,0.945780101,-0.471598097,-0.380816741,4.703892006,0.791580697,-15.72473168,-2.029424044
S1,1756619861,1,5.985649505,1.013903348,-2.287296953,-2.201999991,5.937583684,0.977189848,-0.606208953,-0.463032808,5.898686294,0.945780101,-0.471598097,-0.380816741,4.703892006,0.791580697,-15.72473168,-2.029424044,4.105045676,1.162497312,-6.560098298,4.063228464
S1,1756619862,0,5.937583684,0.977189848,-0.606208953,-0.463032808,5.898686294,0.945780101,-0.471598097,-0.380816741,4.703892006,0.791580697,-15.72473168,-2.029424044,4.105045676,1.162497312,-6.560098298,4.063228464,3.709892182,1.401178076,-5.8733885,3.547646358
S1,1756619863,0,5.898686294,0.945780101,-0.471598097,-0.380816741,4.703892006,0.791580697,-15.72473168,-2.029424044,4.105045676,1.162497312,-6.560098298,4.063228464,3.709892182,1.401178076,-5.8733885,3.547646358,3.934513947,1.216716894,2.666957205,-2.190126487
S1,1756619864,0,4.703892006,0.791580697,-15.72473168,-2.029424044,4.105045676,1.162497312,-6.560098298,4.063228464,3.709892182,1.401178076,-5.8733885,3.547646358,3.934513947,1.216716894,2.666957205,-2.190126487,4.757415265,0.73006849,9.454994008,-5.591506109
S1,1756619865,1,4.105045676,1.162497312,-6.560098298,4.063228464,3.709892182,1.401178076,-5.8733885,3.547646358,3.934513947,1.216716894,2.666957205,-2.190126487,4.757415265,0.73006849,9.454994008,-5.591506109,5.657923647,0.7823682,12.16509301,0.706524055
S1,1756619866,1,3.709892182,1.401178076,-5.8733885,3.547646358,3.934513947,1.216716894,2.666957205,-2.190126487,4.757415265,0.73006849,9.454994008,-5.591506109,5.657923647,0.7823682,12.16509301,0.706524055,5.900991442,0.960052082,3.233183087,2.363474451
S1,1756619867,0,3.934513947,1.216716894,2.666957205,-2.190126487,4.757415265,0.73006849,9.454994008,-5.591506109,5.657923647,0.7823682,12.16509301,0.706524055,5.900991442,0.960052082,3.233183087,2.363474451,5.551684429,0.64899923,-3.750357865,-3.339639536
S1,1756619868,1,4.757415265,0.73006849,9.454994008,-5.591506109,5.657923647,0.7823682,12.16509301,0.706524055,5.900991442,0.960052082,3.233183087,2.363474451,5.551684429,0.64899923,-3.750357865,-3.339639536,4.419558802,0.91241438,-15.30108994,3.560151633
S1,1756619869,1,5.657923647,0.7823682,12.16509301,0.706524055,5.900991442,0.960052082,3.233183087,2.363474451,5.551684429,0.64899923,-3.750357865,-3.339639536,4.419558802,0.91241438,-15.30108994,3.560151633,4.082082802,1.167647207,-4.041321612,3.056448287
S1,1756619870,0,5.900991442,0.960052082,3.233183087,2.363474451,5.551684429,0.64899923,-3.750357865,-3.339639536,4.419558802,0.91241438,-15.30108994,3.560151633,4.082082802,1.167647207,-4.041321612,3.056448287,4.352953021,0.920977741,3.756822765,-3.421171466
S1,1756619871,1,5.551684429,0.64899923,-3.750357865,-3.339639536,4.419558802,0.91241438,-15.30108994,3.560151633,4.082082802,1.167647207,-4.041321612,3.056448287,4.352953021,0.920977741,3.756822765,-3.421171466,5.093220985,0.800562302,9.208024066,-1.497820132
S1,1756619872,1,4.419558802,0.91241438,-15.30108994,3.560151633,4.082082802,1.167647207,-4.041321612,3.056448287,4.352953021,0.920977741,3.756822765,-3.421171466,5.093220985,0.800562302,9.208024066,-1.497820132,5.964494949,1.084066419,11.54603033,3.756966531
S1,1756619873,0,4.082082802,1.167647207,-4.041321612,3.056448287,4.352953021,0.920977741,3.756822765,-3.421171466,5.093220985,0.800562302,9.208024066,-1.497820132,5.964494949,1.084066419,11.54603033,3.756966531,5.543735203,0.658027355,-6.345966649,-6.425590166
S1,1756619874,1,4.352953021,0.920977741,3.756822765,-3.421171466,5.093220985,0.800562302,9.208024066,-1.497820132,5.964494949,1.084066419,11.54603033,3.756966531,5.543735203,0.658027355,-6.345966649,-6.425590166,4.531247069,0.795110055,-12.89135492,1.745385139
S1,1756619875,1,5.093220985,0.800562302,9.208024066,-1.497820132,5.964494949,1.084066419,11.54603033,3.756966531,5.543735203,0.658027355,-6.345966649,-6.425590166,4.531247069,0.795110055,-12.89135492,1.745385139,5.11097838,0.148660687,7.328043339,-8.171387148
S1,1756619876,1,5.964494949,1.084066419,11.54603033,3.756966531,5.543735203,0.658027355,-6.345966649,-6.425590166,4.531247069,0.795110055,-12.89135492,1.745385139,5.11097838,0.148660687,7.328043339,-8.171387148,4.197618372,1.272792206,-12.893606,15.86899883
S1,1756619878,0,5.543735203,0.658027355,-6.345966649,-6.425590166,4.531247069,0.795110055,-12.89135492,1.745385139,5.11097838,0.148660687,7.328043339,-8.171387148,4.197618372,1.272792206,-12.893606,15.86899883,3.281051661,1.888200201,-9.878837328,6.632921965
S1,1756619879,0,4.531247069,0.795110055,-12.89135492,1.745385139,5.11097838,0.148660687,7.328043339,-8.171387148,4.197618372,1.272792206,-12.893606,15.86899883,3.281051661,1.888200201,-9.878837328,6.632921965,2.910755916,2.114828598,-4.392977847,2.688590244
S1,1756619880,0,5.11097838,0.148660687,7.328043339,-8.171387148,4.197618372,1.272792206,-12.893606,15.86899883,3.281051661,1.888200201,-9.878837328,6.632921965,2.910755916,2.114828598,-4.392977847,2.688590244,2.678245694,2.339444378,-2.783142078,2.6886458
S1,1756619881,0,4.197618372,1.272792206,-12.893606,15.86899883,3.281051661,1.888200201,-9.878837328,6.632921965,2.910755916,2.114828598,-4.392977847,2.688590244,2.678245694,2.339444378,-2.783142078,2.6886458,2.572877766,2.493932637,-1.333767283,1.955541774
S1,1756619882,0,3.281051661,1.888200201,-9.878837328,6.632921965,2.910755916,2.114828598,-4.392977847,2.688590244,2.678245694,2.339444378,-2.783142078,2.6886458,2.572877766,2.493932637,-1.333767283,1.955541774,2.751908429,2.504595776,2.18288776,0.130013674
S1,1756619883,0,2.910755916,2.114828598,-4.392977847,2.688590244,2.678245694,2.339444378,-2.783142078,2.6886458,2.572877766,2.493932637,-1.333767283,1.955541774,2.751908429,2.504595776,2.18288776,0.130013674,3.057613448,2.765682556,3.861282036,3.297720446
S1,1756619884,0,2.678245694,2.339444378,-2.783142078,2.6886458,2.572877766,2.493932637,-1.333767283,1.955541774,2.751908429,2.504595776,2.18288776,0.130013674,3.057613448,2.765682556,3.861282036,3.297720446,3.626927074,2.941870153,7.289950808,2.256048093
S1,1756619885,0,2.572877766,2.493932637,-1.333767283,1.955541774,2.751908429,2.504595776,2.18288776,0.130013674,3.057613448,2.765682556,3.861282036,3.297720446,3.626927074,2.941870153,7.289950808,2.256048093,3.72613741,2.980620741,1.209758786,0.472519952
S1,1756619886,0,2.751908429,2.504595776,2.18288776,0.130013674,3.057613448,2.765682556,3.861282036,3.297720446,3.626927074,2.941870153,7.289950808,2.256048093,3.72613741,2.980620741,1.209758786,0.472519952,2.897464409,2.862743439,-12.09298918,-1.720206796
S1,1756619887,0,3.057613448,2.765682556,3.861282036,3.297720446,3.626927074,2.941870153,7.289950808,2.256048093,3.72613741,2.980620741,1.209758786,0.472519952,2.897464409,2.862743439,-12.09298918,-1.720206796,2.54169235,2.561288738,-5.177459009,-4.386992511
S1,1756619888,0,3.626927074,2.941870153,7.289950808,2.256048093,3.72613741,2.980620741,1.209758786,0.472519952,2.897464409,2.862743439,-12.09298918,-1.720206796,2.54169235,2.561288738,-5.177459009,-4.386992511,2.558827857,2.991253918,0.202211779,5.073910177
S1,1756619889,0,3.72613741,2.980620741,1.209758786,0.472519952,2.897464409,2.862743439,-12.09298918,-1.720206796,2.54169235,2.561288738,-5.177459009,-4.386992511,2.558827857,2.991253918,0.202211779,5.073910177,2.336000856,3.428833621,-2.813513533,5.525077366
S1,1756619890,0,2.897464409,2.862743439,-12.09298918,-1.720206796,2.54169235,2.561288738,-5.177459009,-4.386992511,2.558827857,2.991253918,0.202211779,5.073910177,2.336000856,3.428833621,-2.813513533,5.525077366,2.004120755,3.621670885,-4.18486072,2.43159228
S1,1756619891,0,2.54169235,2.561288738,-5.177459009,-4.386992511,2.558827857,2.991253918,0.202211779,5.073910177,2.336000856,3.428833621,-2.813513533,5.525077366,2.004120755,3.621670885,-4.18486072,2.43159228,1.957779354,3.291337114,-0.730280216,-5.205630701
S1,1756619892,0,2.558827857,2.991253918,0.202211779,5.073910177,2.336000856,3.428833621,-2.813513533,5.525077366,2.004120755,3.621670885,-4.18486072,2.43159228,1.957779354,3.291337114,-0.730280216,-5.205630701,1.706604817,3.662308015,-3.220350885,4.756280158
S1,1756619893,0,2.336000856,3.428833621,-2.813513533,5.525077366,2.004120755,3.621670885,-4.18486072,2.43159228,1.957779354,3.291337114,-0.730280216,-5.205630701,1.706604817,3.662308015,-3.220350885,4.756280158,2.208008152,4.083540131,7.590468652,6.376800751
S1,1756619894,0,2.004120755,3.621670885,-4.18486072,2.43159228,1.957779354,3.291337114,-0.730280216,-5.205630701,1.706604817,3.662308015,-3.220350885,4.756280158,2.208008152,4.083540131,7.590468652,6.376800751,2.628802009,4.627158956,5.663221621,7.316251973
S1,1756619895,0,1.957779354,3.291337114,-0.730280216,-5.205630701,1.706604817,3.662308015,-3.220350885,4.756280158,2.208008152,4.083540131,7.590468652,6.376800751,2.628802009,4.627158956,5.663221621,7.316251973,2.336343297,4.567110684,-3.886954804,-0.798078184
S1,1756619896,0,1.706604817,3.662308015,-3.220350885,4.756280158,2.208008152,4.083540131,7.590468652,6.376800751,2.628802009,4.627158956,5.663221621,7.316251973,2.336343297,4.567110684,-3.886954804,-0.798078184,1.68629772,3.720698859,-9.505889607,-12.37743576
S1,1756619897,0,2.208008152,4.083540131,7.590468652,6.376800751,2.628802009,4.627158956,5.663221621,7.316251973,2.336343297,4.567110684,-3.886954804,-0.798078184,1.68629772,3.720698859,-9.505889607,-12.37743576,1.718400419,3.38421335,0.375723704,-3.938160498
S1,1756619898,0,2.628802009,4.627158956,5.663221621,7.316251973,2.336343297,4.567110684,-3.886954804,-0.798078184,1.68629772,3.720698859,-9.505889607,-12.37743576,1.718400419,3.38421335,0.375723704,-3.938160498,1.336899398,4.414442207,-4.565776772,12.32970483
S1,1756619899,0,2.336343297,4.567110684,-3.886954804,-0.798078184,1.68629772,3.720698859,-9.505889607,-12.37743576,1.718400419,3.38421335,0.375723704,-3.938160498,1.336899398,4.414442207,-4.565776772,12.32970483,0.7823682,4.594790528,-6.523820325,2.121720199
S1,1756619900,0,1.68629772,3.720698859,-9.505889607,-12.37743576,1.718400419,3.38421335,0.375723704,-3.938160498,1.336899398,4.414442207,-4.565776772,12.32970483,0.7823682,4.594790528,-6.523820325,2.121720199,0.622012862,4.988677179,-2.019338444,4.960174485
S1,1756619901,1,1.718400419,3.38421335,0.375723704,-3.938160498,1.336899398,4.414442207,-4.565776772,12.32970483,0.7823682,4.594790528,-6.523820325,2.121720199,0.622012862,4.988677179,-2.019338444,4.960174485,1.234827923,5.632477253,7.833370913,8.229439977
S1,1756619902,1,1.336899398,4.414442207,-4.565776772,12.32970483,0.7823682,4.594790528,-6.523820325,2.121720199,0.622012862,4.988677179,-2.019338444,4.960174485,1.234827923,5.632477253,7.833370913,8.229439977,1.953176899,5.640469839,10.3423473,0.115072345
S1,1756619903,0,0.7823682,4.594790528,-6.523820325,2.121720199,0.622012862,4.988677179,-2.019338444,4.960174485,1.234827923,5.632477253,7.833370913,8.229439977,1.953176899,5.640469839,10.3423473,0.115072345,1.097861558,5.477709375,-11.88016213,-2.260710873
