session_id,t_end,label,r0_bot,r0_top,dr0_bot,dr0_top,r1_bot,r1_top,dr1_bot,dr1_top,r2_bot,r2_top,dr2_bot,dr2_top,r3_bot,r3_top,dr3_bot,dr3_top,r4_bot,r4_top,dr4_bot,dr4_top
S1,1756620621,1,5.735895745,1.140394669,6.556806748,11.13432939,5.714866578,1.029417311,-0.249076502,-1.31445298,5.382685204,0.416293166,-4.380593502,-8.085485384,5.480556541,0.5800862,1.312791875,2.197028981,5.033219646,0.730273921,-5.279756115,1.772611525
S1,1756620622,1,5.714866578,1.029417311,-0.249076502,-1.31445298,5.382685204,0.416293166,-4.380593502,-8.085485384,5.480556541,0.5800862,1.312791875,2.197028981,5.033219646,0.730273921,-5.279756115,1.772611525,4.663743132,0.592030405,-4.364027798,-1.632846817
S1,1756620623,1,5.382685204,0.416293166,-4.380593502,-8.085485384,5.480556541,0.5800862,1.312791875,2.197028981,5.033219646,0.730273921,-5.279756115,1.772611525,4.663743132,0.592030405,-4.364027798,-1.632846817,3.910204598,1.090733698,-9.929624488,6.571576918
S1,1756620624,0,5.480556541,0.5800862,1.312791875,2.197028981,5.033219646,0.730273921,-5.279756115,1.772611525,4.663743132,0.592030405,-4.364027798,-1.632846817,3.910204598,1.090733698,-9.929624488,6.571576918,3.660874213,1.342385936,-3.269422953,3.299868964
S1,1756620625,0,5.033219646,0.730273921,-5.279756115,1.772611525,4.663743132,0.592030405,-4.364027798,-1.632846817,3.910204598,1.090733698,-9.929624488,6.571576918,3.660874213,1.342385936,-3.269422953,3.299868964,3.406024075,1.643471935,-2.940193069,3.473613852
S1,1756620626,0,4.663743132,0.592030405,-4.364027798,-1.632846817,3.910204598,1.090733698,-9.929624488,6.571576918,3.660874213,1.342385936,-3.269422953,3.299868964,3.406024075,1.643471935,-2.940193069,3.473613852,3.344009569,1.726962652,-0.803793848,1.082155278
S1,1756620627,0,3.910204598,1.090733698,-9.929624488,6.571576918,3.660874213,1.342385936,-3.269422953,3.299868964,3.406024075,1.643471935,-2.940193069,3.473613852,3.344009569,1.726962652,-0.803793848,1.082155278,3.173279061,1.862713075,-2.128076617,1.692066081
S1,1756620628,0,3.660874213,1.342385936,-3.269422953,3.299868964,3.406024075,1.643471935,-2.940193069,3.473613852,3.344009569,1.726962652,-0.803793848,1.082155278,3.173279061,1.862713075,-2.128076617,1.692066081,3.402381519,1.635909533,3.131967963,-3.100540409
S1,1756620629,0,3.406024075,1.643471935,-2.940193069,3.473613852,3.344009569,1.726962652,-0.803793848,1.082155278,3.173279061,1.862713075,-2.128076617,1.692066081,3.402381519,1.635909533,3.131967963,-3.100540409,4.129176673,1.02474387,9.016640215,-7.58213763
S1,1756620630,0,3.344009569,1.726962652,-0.803793848,1.082155278,3.173279061,1.862713075,-2.128076617,1.692066081,3.402381519,1.635909533,3.131967963,-3.100540409,4.129176673,1.02474387,9.016640215,-7.58213763,4.574210314,0.650691939,6.30738116,-5.301370246
S1,1756620631,0,3.173279061,1.862713075,-2.128076617,1.692066081,3.402381519,1.635909533,3.131967963,-3.100540409,4.129176673,1.02474387,9.016640215,-7.58213763,4.574210314,0.650691939,6.30738116,-5.301370246,4.759432739,0.867294644,2.185012918,2.555196588
S1,1756620632,0,3.402381519,1.635909533,3.131967963,-3.100540409,4.129176673,1.02474387,9.016640215,-7.58213763,4.574210314,0.650691939,6.30738116,-5.301370246,4.759432739,0.867294644,2.185012918,2.555196588,4.913786727,1.202206305,2.385779639,5.176577764
S1,1756620633,1,4.129176673,1.02474387,9.016640215,-7.58213763,4.574210314,0.650691939,6.30738116,-5.301370246,4.759432739,0.867294644,2.185012918,2.555196588,4.913786727,1.202206305,2.385779639,5.176577764,4.992884938,0.853756406,0.973342782,-4.287849151
S1,1756620634,1,4.574210314,0.650691939,6.30738116,-5.301370246,4.759432739,0.867294644,2.185012918,2.555196588,4.913786727,1.202206305,2.385779639,5.176577764,4.992884938,0.853756406,0.973342782,-4.287849151,4.25,1.030776406,-8.845463454,2.107761066
S1,1756620635,0,4.759432739,0.867294644,2.185012918,2.555196588,4.913786727,1.202206305,2.385779639,5.176577764,4.992884938,0.853756406,0.973342782,-4.287849151,4.25,1.030776406,-8.845463454,2.107761066,3.498571137,1.562049935,-10.21594466,7.222853998
S1,1756620637,0,4.913786727,1.202206305,2.385779639,5.176577764,4.992884938,0.853756406,0.973342782,-4.287849151,4.25,1.030776406,-8.845463454,2.107761066,3.498571137,1.562049935,-10.21594466,7.222853998,3.163621343,1.925746608,-5.152974716,5.595225894
S1,1756620638,0,4.992884938,0.853756406,0.973342782,-4.287849151,4.25,1.030776406,-8.845463454,2.107761066,3.498571137,1.562049935,-10.21594466,7.222853998,3.163621343,1.925746608,-5.152974716,5.595225894,3.073580973,1.986680649,-1.14328822,0.773710403
S1,1756620639,0,4.25,1.030776406,-8.845463454,2.107761066,3.498571137,1.562049935,-10.21594466,7.222853998,3.163621343,1.925746608,-5.152974716,5.595225894,3.073580973,1.986680649,-1.14328822,0.773710403,3.526428788,1.528299709,5.118164088,-5.180700419
S1,1756620640,0,3.498571137,1.562049935,-10.21594466,7.222853998,3.163621343,1.925746608,-5.152974716,5.595225894,3.073580973,1.986680649,-1.14328822,0.773710403,3.526428788,1.528299709,5.118164088,-5.180700419,4.042301325,1.113642672,6.555633718,-5.269401768
S1,1756620641,0,3.163621343,1.925746608,-5.152974716,5.595225894,3.073580973,1.986680649,-1.14328822,0.773710403,3.526428788,1.528299709,5.118164088,-5.180700419,4.042301325,1.113642672,6.555633718,-5.269401768,4.59358248,1.095901455,6.829552919,-0.21978726
S1,1756620642,1,3.073580973,1.986680649,-1.14328822,0.773710403,3.526428788,1.528299709,5.118164088,-5.180700419,4.042301325,1.113642672,6.555633718,-5.269401768,4.59358248,1.095901455,6.829552919,-0.21978726,5.259515187,1.167261753,8.371720895,0.897100395
S1,1756620643,1,3.526428788,1.528299709,5.118164088,-5.180700419,4.042301325,1.113642672,6.555633718,-5.269401768,4.59358248,1.095901455,6.829552919,-0.21978726,5.259515187,1.167261753,8.371720895,0.897100395,5.634128149,1.429475428,4.517863519,3.162318758
S1,1756620644,0,4.042301325,1.113642672,6.555633718,-5.269401768,4.59358248,1.095901455,6.829552919,-0.21978726,5.259515187,1.167261753,8.371720895,0.897100395,5.634128149,1.429475428,4.517863519,3.162318758,5.449201776,1.547191003,-2.326453962,1.480912979
S1,1756620645,0,4.59358248,1.095901455,6.829552919,-0.21978726,5.259515187,1.167261753,8.371720895,0.897100395,5.634128149,1.429475428,4.517863519,3.162318758,5.449201776,1.547191003,-2.326453962,1.480912979,5.438648729,1.441839103,-0.143065765,-1.428236785
S1,1756620646,1,5.259515187,1.167261753,8.371720895,0.897100395,5.634128149,1.429475428,4.517863519,3.162318758,5.449201776,1.547191003,-2.326453962,1.480912979,5.438648729,1.441839103,-0.143065765,-1.428236785,4.759884452,1.027861858,-8.06824196,-4.920807844
S1,1756620647,1,5.634128149,1.429475428,4.517863519,3.162318758,5.449201776,1.547191003,-2.326453962,1.480912979,5.438648729,1.441839103,-0.143065765,-1.428236785,4.759884452,1.027861858,-8.06824196,-4.920807844,4.155779109,1.212641744,-7.055505785,2.158093067
S1,1756620648,0,5.449201776,1.547191003,-2.326453962,1.480912979,5.438648729,1.441839103,-0.143065765,-1.428236785,4.759884452,1.027861858,-8.06824196,-4.920807844,4.155779109,1.212641744,-7.055505785,2.158093067,3.414630287,1.805463929,-10.04525129,8.034888069
S1,1756620649,0,5.438648729,1.441839103,-0.143065765,-1.428236785,4.759884452,1.027861858,-8.06824196,-4.920807844,4.155779109,1.212641744,-7.055505785,2.158093067,3.414630287,1.805463929,-10.04525129,8.034888069,2.809216973,2.406595105,-7.60830643,7.554492244
S1,1756620650,0,4.759884452,1.027861858,-8.06824196,-4.920807844,4.155779109,1.212641744,-7.055505785,2.158093067,3.414630287,1.805463929,-10.04525129,8.034888069,2.809216973,2.406595105,-7.60830643,7.554492244,2.527686689,2.643709515,-3.705323451,3.12074983
S1,1756620651,0,4.155779109,1.212641744,-7.055505785,2.158093067,3.414630287,1.805463929,-10.04525129,8.034888069,2.809216973,2.406595105,-7.60830643,7.554492244,2.527686689,2.643709515,-3.705323451,3.12074983,2.347189809,2.951152317,-2.778207579,4.732158926
S1,1756620652,0,3.414630287,1.805463929,-10.04525129,8.034888069,2.809216973,2.406595105,-7.60830643,7.554492244,2.527686689,2.643709515,-3.705323451,3.12074983,2.347189809,2.951152317,-2.778207579,4.732158926,1.842009772,3.534543818,-7.506753101,8.668941038
S1,1756620653,0,2.809216973,2.406595105,-7.60830643,7.554492244,2.527686689,2.643709515,-3.705323451,3.12074983,2.347189809,2.951152317,-2.778207579,4.732158926,1.842009772,3.534543818,-7.506753101,8.668941038,1.376372043,3.961615832,-6.226094382,5.710427874
S1,1756620654,0,2.527686689,2.643709515,-3.705323451,3.12074983,2.347189809,2.951152317,-2.778207579,4.732158926,1.842009772,3.534543818,-7.506753101,8.668941038,1.376372043,3.961615832,-6.226094382,5.710427874,1.19503138,4.234158712,-2.258092656,3.393762151
S1,1756620655,0,2.347189809,2.951152317,-2.778207579,4.732158926,1.842009772,3.534543818,-7.506753101,8.668941038,1.376372043,3.961615832,-6.226094382,5.710427874,1.19503138,4.234158712,-2.258092656,3.393762151,0.852349693,4.618062364,-4.902085817,5.491768951
S1,1756620656,1,1.842009772,3.534543818,-7.506753101,8.668941038,1.376372043,3.961615832,-6.226094382,5.710427874,1.19503138,4.234158712,-2.258092656,3.393762151,0.852349693,4.618062364,-4.902085817,5.491768951,1.110720487,5.160784824,3.718345104,7.810594127
S1,1756620657,1,1.376372043,3.961615832,-6.226094382,5.710427874,1.19503138,4.234158712,-2.258092656,3.393762151,0.852349693,4.618062364,-4.902085817,5.491768951,1.110720487,5.160784824,3.718345104,7.810594127,1.400357097,5.353596922,3.162426476,2.10523829
S1,1756620658,1,1.19503138,4.234158712,-2.258092656,3.393762151,0.852349693,4.618062364,-4.902085817,5.491768951,1.110720487,5.160784824,3.718345104,7.810594127,1.400357097,5.353596922,3.162426476,2.10523829,1.510033112,5.21346334,1.245922571,-1.591921372
S1,1756620659,1,0.852349693,4.618062364,-4.902085817,5.491768951,1.110720487,5.160784824,3.718345104,7.810594127,1.400357097,5.353596922,3.162426476,2.10523829,1.510033112,5.21346334,1.245922571,-1.591921372,1.28015624,5.180617724,-2.59798903,-0.371209816
S1,1756620660,1,1.110720487,5.160784824,3.718345104,7.810594127,1.400357097,5.353596922,3.162426476,2.10523829,1.510033112,5.21346334,1.245922571,-1.591921372,1.28015624,5.180617724,-2.59798903,-0.371209816,0.60876925,5.183685947,-8.195722681,0.037454269
S1,1756620661,1,1.400357097,5.353596922,3.162426476,2.10523829,1.510033112,5.21346334,1.245922571,-1.591921372,1.28015624,5.180617724,-2.59798903,-0.371209816,0.60876925,5.183685947,-8.195722681,0.037454269,0.724499827,5.293854928,1.438654505,1.36951793
S1,1756620663,0,1.510033112,5.21346334,1.245922571,-1.591921372,1.28015624,5.180617724,-2.59798903,-0.371209816,0.60876925,5.183685947,-8.195722681,0.037454269,0.724499827,5.293854928,1.438654505,1.36951793,0.681542368,5.297593793,-0.615544486,0.053574815
S1,1756620664,0,1.28015624,5.180617724,-2.59798903,-0.371209816,0.60876925,5.183685947,-8.195722681,0.037454269,0.724499827,5.293854928,1.438654505,1.36951793,0.681542368,5.297593793,-0.615544486,0.053574815,0.715681493,5.235666147,0.36115737,-0.655131789
S1,1756620665,1,0.60876925,5.183685947,-8.195722681,0.037454269,0.724499827,5.293854928,1.438654505,1.36951793,0.681542368,5.297593793,-0.615544486,0.053574815,0.715681493,5.235666147,0.36115737,-0.655131789,0.869770085,4.812120115,1.684347897,-4.629796812
S1,1756620666,1,0.724499827,5.293854928,1.438654505,1.36951793,0.681542368,5.297593793,-0.615544486,0.053574815,0.715681493,5.235666147,0.36115737,-0.655131789,0.869770085,4.812120115,1.684347897,-4.629796812,1.062308806,3.940621778,2.387623602,-10.80722869
S1,1756620667,0,0.681542368,5.297593793,-0.615544486,0.053574815,0.715681493,5.235666147,0.36115737,-0.655131789,0.869770085,4.812120115,1.684347897,-4.629796812,1.062308806,3.940621778,2.387623602,-10.80722869,1.510033112,3.490014327,5.111272794,-5.144187123
S1,1756620668,0,0.715681493,5.235666147,0.36115737,-0.655131789,0.869770085,4.812120115,1.684347897,-4.629796812,1.062308806,3.940621778,2.387623602,-10.80722869,1.510033112,3.490014327,5.111272794,-5.144187123,1.833084832,3.203154695,4.755807515,-4.223005512
S1,1756620669,0,0.869770085,4.812120115,1.684347897,-4.629796812,1.062308806,3.940621778,2.387623602,-10.80722869,1.510033112,3.490014327,5.111272794,-5.144187123,1.833084832,3.203154695,4.755807515,-4.223005512,2.254994457,2.754087871,5.385733024,-5.732398317
S1,1756620670,0,1.062308806,3.940621778,2.387623602,-10.80722869,1.510033112,3.490014327,5.111272794,-5.144187123,1.833084832,3.203154695,4.755807515,-4.223005512,2.254994457,2.754087871,5.385733024,-5.732398317,2.46221445,2.657536453,2.538950376,-1.182990375
S1,1756620671,0,1.510033112,3.490014327,5.111272794,-5.144187123,1.833084832,3.203154695,4.755807515,-4.223005512,2.254994457,2.754087871,5.385733024,-5.732398317,2.46221445,2.657536453,2.538950376,-1.182990375,2.726352875,2.594802497,2.967680964,-0.704836363
S1,1756620672,0,1.833084832,3.203154695,4.755807515,-4.223005512,2.254994457,2.754087871,5.385733024,-5.732398317,2.46221445,2.657536453,2.538950376,-1.182990375,2.726352875,2.594802497,2.967680964,-0.704836363,2.905477586,2.956653514,2.3750624,4.79787932
S1,1756620673,0,2.254994457,2.754087871,5.385733024,-5.732398317,2.46221445,2.657536453,2.538950376,-1.182990375,2.726352875,2.594802497,2.967680964,-0.704836363,2.905477586,2.956653514,2.3750624,4.79787932,2.934552777,3.001932711,0.367521325,0.572346037
S1,1756620674,0,2.46221445,2.657536453,2.538950376,-1.182990375,2.726352875,2.594802497,2.967680964,-0.704836363,2.905477586,2.956653514,2.3750624,4.79787932,2.934552777,3.001932711,0.367521325,0.572346037,2.873464808,2.656463815,-0.752521452,-4.255711199
S1,1756620675,0,2.726352875,2.594802497,2.967680964,-0.704836363,2.905477586,2.956653514,2.3750624,4.79787932,2.934552777,3.001932711,0.367521325,0.572346037,2.873464808,2.656463815,-0.752521452,-4.255711199,2.835947813,2.55785066,-0.446995684,-1.174925005
S1,1756620676,0,2.905477586,2.956653514,2.3750624,4.79787932,2.934552777,3.001932711,0.367521325,0.572346037,2.873464808,2.656463815,-0.752521452,-4.255711199,2.835947813,2.55785066,-0.446995684,-1.174925005,2.89720555,2.468562335,0.776471282,-1.131772478
S1,1756620677,0,2.934552777,3.001932711,0.367521325,0.572346037,2.873464808,2.656463815,-0.752521452,-4.255711199,2.835947813,2.55785066,-0.446995684,-1.174925005,2.89720555,2.468562335,0.776471282,-1.131772478,3.218011809,1.831829686,4.195654461,-8.327487717
S1,1756620678,0,2.873464808,2.656463815,-0.752521452,-4.255711199,2.835947813,2.55785066,-0.446995684,-1.174925005,2.89720555,2.468562335,0.776471282,-1.131772478,3.218011809,1.831829686,4.195654461,-8.327487717,3.78047616,1.221474519,6.843739429,-7.426447049
S1,1756620679,0,2.835947813,2.55785066,-0.446995684,-1.174925005,2.89720555,2.468562335,0.776471282,-1.131772478,3.218011809,1.831829686,4.195654461,-8.327487717,3.78047616,1.221474519,6.843739429,-7.426447049,3.536240942,1.48492424,-2.889564233,3.116892387
S1,1756620680,0,2.89720555,2.468562335,0.776471282,-1.131772478,3.218011809,1.831829686,4.195654461,-8.327487717,3.78047616,1.221474519,6.843739429,-7.426447049,3.536240942,1.48492424,-2.889564233,3.116892387,3.130766679,1.923980249,-5.079180496,5.49984283
S1,1756620681,0,3.218011809,1.831829686,4.195654461,-8.327487717,3.78047616,1.221474519,6.843739429,-7.426447049,3.536240942,1.48492424,-2.889564233,3.116892387,3.130766679,1.923980249,-5.079180496,5.49984283,2.879340202,2.188743932,-3.325279152,3.501672395
S1,1756620682,0,3.78047616,1.221474519,6.843739429,-7.426447049,3.536240942,1.48492424,-2.889564233,3.116892387,3.130766679,1.923980249,-5.079180496,5.49984283,2.879340202,2.188743932,-3.325279152,3.501672395,2.646091457,2.510338623,-2.964387767,4.08718755
