session_id,t_end,label,r0_bot,r0_top,dr0_bot,dr0_top,r1_bot,r1_top,dr1_bot,dr1_top,r2_bot,r2_top,dr2_bot,dr2_top,r3_bot,r3_top,dr3_bot,dr3_top,r4_bot,r4_top,dr4_bot,dr4_top
S1,1756553279,0,5.428683082,0.60876925,-2.864248781,-1.21486011,4.666229741,0.934719209,-8.577876679,3.667055287,4.09294515,1.628557644,-6.173534251,7.471743364,3.772002121,1.740114939,-4.754636304,1.65267451,3.980276372,1.530555455,2.716293822,-2.733055709
S1,1756553280,0,4.666229741,0.934719209,-8.577876679,3.667055287,4.09294515,1.628557644,-6.173534251,7.471743364,3.772002121,1.740114939,-4.754636304,1.65267451,3.980276372,1.530555455,2.716293822,-2.733055709,4.504719747,0.890224691,7.600733042,-9.280283496
S1,1756553281,1,4.09294515,1.628557644,-6.173534251,7.471743364,3.772002121,1.740114939,-4.754636304,1.65267451,3.980276372,1.530555455,2.716293822,-2.733055709,4.504719747,0.890224691,7.600733042,-9.280283496,5.356491389,0.540370243,9.053468499,-3.718597876
S1,1756553282,1,3.772002121,1.740114939,-4.754636304,1.65267451,3.980276372,1.530555455,2.716293822,-2.733055709,4.504719747,0.890224691,7.600733042,-9.280283496,5.356491389,0.540370243,9.053468499,-3.718597876,5.292419107,0.331209903,-0.688700806,-2.248224811
S1,1756553283,0,3.980276372,1.530555455,2.716293822,-2.733055709,4.504719747,0.890224691,7.600733042,-9.280283496,5.356491389,0.540370243,9.053468499,-3.718597876,5.292419107,0.331209903,-0.688700806,-2.248224811,5.438841788,0.530094331,1.595437268,2.167066089
S1,1756553284,0,4.504719747,0.890224691,7.600733042,-9.280283496,5.356491389,0.540370243,9.053468499,-3.718597876,5.292419107,0.331209903,-0.688700806,-2.248224811,5.438841788,0.530094331,1.595437268,2.167066089,5.796291918,0.834865259,4.024012509,3.430973785
S1,1756553285,0,5.356491389,0.540370243,9.053468499,-3.718597876,5.292419107,0.331209903,-0.688700806,-2.248224811,5.438841788,0.530094331,1.595437268,2.167066089,5.796291918,0.834865259,4.024012509,3.430973785,5.826731502,0.866487161,0.371096755,0.385510697
S1,1756553286,0,5.292419107,0.331209903,-0.688700806,-2.248224811,5.438841788,0.530094331,1.595437268,2.167066089,5.796291918,0.834865259,4.024012509,3.430973785,5.826731502,0.866487161,0.371096755,0.385510697,5.695059262,0.73054774,-1.612109953,-1.664354565
S1,1756553287,0,5.438841788,0.530094331,1.595437268,2.167066089,5.796291918,0.834865259,4.024012509,3.430973785,5.826731502,0.866487161,0.371096755,0.385510697,5.695059262,0.73054774,-1.612109953,-1.664354565,5.593612428,0.69892775,-1.077255941,-0.335770179
S1,1756553288,0,5.796291918,0.834865259,4.024012509,3.430973785,5.826731502,0.866487161,0.371096755,0.385510697,5.695059262,0.73054774,-1.612109953,-1.664354565,5.593612428,0.69892775,-1.077255941,-0.335770179,5.491812087,0.6,-1.22114409,-1.186685976
S1,1756553289,0,5.826731502,0.866487161,0.371096755,0.385510697,5.695059262,0.73054774,-1.612109953,-1.664354565,5.593612428,0.69892775,-1.077255941,-0.335770179,5.491812087,0.6,-1.22114409,-1.186685976,5.295592507,0.585918083,-2.245744079,-0.161168328
S1,1756553290,1,5.695059262,0.73054774,-1.612109953,-1.664354565,5.593612428,0.69892775,-1.077255941,-0.335770179,5.491812087,0.6,-1.22114409,-1.186685976,5.295592507,0.585918083,-2.245744079,-0.161168328,4.059667474,0.990403958,-16.04826172,5.252175506
S1,1756553291,1,5.593612428,0.69892775,-1.077255941,-0.335770179,5.491812087,0.6,-1.22114409,-1.186685976,5.295592507,0.585918083,-2.245744079,-0.161168328,4.059667474,0.990403958,-16.04826172,5.252175506,3.877692613,1.198540779,-1.936367273,2.214752779
S1,1756553292,0,5.491812087,0.6,-1.22114409,-1.186685976,5.295592507,0.585918083,-2.245744079,-0.161168328,4.059667474,0.990403958,-16.04826172,5.252175506,3.877692613,1.198540779,-1.936367273,2.214752779,4.406222872,0.784091831,6.502358528,-5.098848371
S1,1756553293,1,5.295592507,0.585918083,-2.245744079,-0.161168328,4.059667474,0.990403958,-16.04826172,5.252175506,3.877692613,1.198540779,-1.936367273,2.214752779,4.406222872,0.784091831,6.502358528,-5.098848371,5.422361109,0.449444101,13.03600866,-4.293186253
S1,1756553294,1,4.059667474,0.990403958,-16.04826172,5.252175506,3.877692613,1.198540779,-1.936367273,2.214752779,4.406222872,0.784091831,6.502358528,-5.098848371,5.422361109,0.449444101,13.03600866,-4.293186253,5.269724851,0.412310563,-1.722554468,-0.419065189
S1,1756553295,0,3.877692613,1.198540779,-1.936367273,2.214752779,4.406222872,0.784091831,6.502358528,-5.098848371,5.422361109,0.449444101,13.03600866,-4.293186253,5.269724851,0.412310563,-1.722554468,-0.419065189,5.341479196,0.481040539,1.058885234,1.014254351
S1,1756553296,1,4.406222872,0.784091831,6.502358528,-5.098848371,5.422361109,0.449444101,13.03600866,-4.293186253,5.269724851,0.412310563,-1.722554468,-0.419065189,5.341479196,0.481040539,1.058885234,1.014254351,4.543566881,0.493963561,-11.62536496,0.188284917
S1,1756553297,1,5.422361109,0.449444101,13.03600866,-4.293186253,5.269724851,0.412310563,-1.722554468,-0.419065189,5.341479196,0.481040539,1.058885234,1.014254351,4.543566881,0.493963561,-11.62536496,0.188284917,3.625162065,1.562625995,-11.76635406,13.69141401
S1,1756553298,0,5.269724851,0.412310563,-1.722554468,-0.419065189,5.341479196,0.481040539,1.058885234,1.014254351,4.543566881,0.493963561,-11.62536496,0.188284917,3.625162065,1.562625995,-11.76635406,13.69141401,3.323808057,2.1558525,-3.833488989,7.546364777
S1,1756553299,0,5.341479196,0.481040539,1.058885234,1.014254351,4.543566881,0.493963561,-11.62536496,0.188284917,3.625162065,1.562625995,-11.76635406,13.69141401,3.323808057,2.1558525,-3.833488989,7.546364777,2.883210017,2.369155968,-5.501021389,2.66316877
S1,1756553300,0,4.543566881,0.493963561,-11.62536496,0.188284917,3.625162065,1.562625995,-11.76635406,13.69141401,3.323808057,2.1558525,-3.833488989,7.546364777,2.883210017,2.369155968,-5.501021389,2.66316877,2.314584196,3.187051929,-6.285567784,9.040990258
S1,1756553301,0,3.625162065,1.562625995,-11.76635406,13.69141401,3.323808057,2.1558525,-3.833488989,7.546364777,2.883210017,2.369155968,-5.501021389,2.66316877,2.314584196,3.187051929,-6.285567784,9.040990258,2.26296266,4.002624139,-0.67344021,10.63972835
